pmcid,doi,compound,metric,value,unit,holding_potentials_in_paper,status
PMC11381486,10.1007/s00424-024-02980-7,riluzole,EC 50,48,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,riluzole,IC 50,72,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,riluzole,IC 50,67,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,riluzole,IC 50,1719,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,IC 50,6,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,IC 50,3,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,EC 50,16,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,EC 50,14,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,IC 50,406,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,IC 50,2464,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,IC 50,822,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,IC 50,399,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,IC 50,109,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,IC 50,77,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,IC 50,2307,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,IC 50,44,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,IC 50,56,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,IC 50,53,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,IC 50,500,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,IC 50,53,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,EC 50,48,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,IC 50,72,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,IC 50,67,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,rufinamide,IC 50,1719,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,IC 50,6,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,IC 50,3,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,EC 50,16,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,EC 50,14,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,IC 50,406,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,IC 50,2464,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,IC 50,822,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,IC 50,399,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,IC 50,109,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,IC 50,77,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,IC 50,2307,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,IC 50,44,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,IC 50,56,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,IC 50,53,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,IC 50,500,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,IC 50,53,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,EC 50,48,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,IC 50,72,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,IC 50,67,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,saxitoxin,IC 50,1719,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,IC 50,6,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,IC 50,3,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,EC 50,16,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,EC 50,14,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,IC 50,406,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,IC 50,2464,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,IC 50,822,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,IC 50,399,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,IC 50,109,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,IC 50,77,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,IC 50,2307,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,IC 50,44,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,IC 50,56,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,IC 50,53,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,IC 50,500,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,IC 50,53,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,EC 50,48,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,IC 50,72,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,IC 50,67,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,tetrodotoxin,IC 50,1719,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,IC 50,6,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,IC 50,3,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,EC 50,16,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,EC 50,14,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,IC 50,406,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,IC 50,2464,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,IC 50,822,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,IC 50,399,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,IC 50,109,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,IC 50,77,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,IC 50,2307,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,IC 50,44,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,IC 50,56,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,IC 50,53,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,IC 50,500,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,IC 50,53,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,EC 50,48,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,IC 50,72,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,IC 50,67,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,topiramate,IC 50,1719,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,valproate,IC 50,6,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,valproate,IC 50,3,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,valproate,EC 50,16,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,valproate,EC 50,14,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,valproate,IC 50,406,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,valproate,IC 50,2464,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,valproate,IC 50,822,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,valproate,IC 50,399,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,valproate,IC 50,109,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,valproate,IC 50,77,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,valproate,IC 50,2307,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11381486,10.1007/s00424-024-02980-7,valproate,IC 50,44,µM,"-120, -100, -90, -80, -70, -65","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
