name,smiles,bbb_status,MW,LogP,TPSA,source,split
benztropine,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2.O=S(=O)(O)O,1,405.52,3.77,87.07,MoleculeNet_BBBP,train
benzquinamide,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,1,404.51,2.42,68.31,MoleculeNet_BBBP,train
benzocaine,CCOC(=O)c1ccc(N)cc1,1,165.19,1.45,52.32,MoleculeNet_BBBP,train
benactyzine,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1.[Cl-].[H+],1,363.89,-0.08,49.77,MoleculeNet_BBBP,train
azaperone,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,1,327.4,3.01,36.44,MoleculeNet_BBBP,train
arecoline,COC(=O)C1=CCCN(C)C1,1,155.2,0.42,29.54,MoleculeNet_BBBP,train
apomorphine,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,1,267.33,2.85,43.7,MoleculeNet_BBBP,train
difloxacin,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,0,399.4,2.72,65.78,MoleculeNet_BBBP,train
bupropion,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1,239.75,3.3,29.1,MoleculeNet_BBBP,train
butabarbital,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,1,212.25,0.79,75.27,MoleculeNet_BBBP,train
chlorpromazine,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,1,318.87,4.89,6.48,MoleculeNet_BBBP,train
chlordiazepoxide,CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,1,299.76,1.85,48.19,MoleculeNet_BBBP,train
chloralhydrate,OC(O)C(Cl)(Cl)Cl,1,165.4,0.67,40.46,MoleculeNet_BBBP,train
centazolone,Nn1cnc2cc3ccccc3cc2c1=O,1,211.22,1.26,60.91,MoleculeNet_BBBP,train
GR94839_F,COc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,0,375.47,0.36,73.32,MoleculeNet_BBBP,train
GR94839_E,CC(=O)N1CCN(C(=O)Cc2ccc([N+](=O)[O-])cc2)[C@@H](CN2CC[C@H](O)C2)C1,0,390.44,0.26,107.23,MoleculeNet_BBBP,train
GR94839_D,COc1cccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)c1,0,375.47,0.36,73.32,MoleculeNet_BBBP,train
GR94839_C,CC(=O)N1CCN(C(=O)Cc2cc(F)cc(F)c2)[C@@H](CN2CC[C@@H](O)C2)C1,0,381.42,0.63,64.09,MoleculeNet_BBBP,train
GR94839_B,CSc1ccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@@H](O)C2)cc1,0,391.54,1.08,64.09,MoleculeNet_BBBP,train
GR94839_A,CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)[C@@H](CN2CC[C@@H](O)C2)C1,0,413.44,1.37,64.09,MoleculeNet_BBBP,train
GR94839,CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CC[C@@H](O)C2)C1,0,414.33,1.66,64.09,MoleculeNet_BBBP,train
GR91272,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2occc2[C@H]1CN1CC[C@@H](O)C1,1,409.31,3.32,56.92,MoleculeNet_BBBP,train
GR89696_pr,CCCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1,442.39,3.69,53.09,MoleculeNet_BBBP,train
GR89696_et,CCOC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1,428.36,3.3,53.09,MoleculeNet_BBBP,train
Propanone,CC(C)=O,1,58.08,0.6,17.07,MoleculeNet_BBBP,train
Propanol,CCCO,1,60.1,0.39,20.23,MoleculeNet_BBBP,train
Pentane,CCCCC,1,72.15,2.2,0,MoleculeNet_BBBP,train
Paraxanthine,Cn1c(=O)[nH]c2ncn(C)c2c1=O,1,180.17,-1.04,72.68,MoleculeNet_BBBP,train
Northioridazine,CSc1ccc2c(c1)N(CCC1CCCNC1)c1ccccc1S2,1,356.56,5.4,15.27,MoleculeNet_BBBP,train
capuride,CCC(C)C(CC)C(=O)NC(N)=O,1,186.25,1.25,72.19,MoleculeNet_BBBP,train
caffeine,Cn1c(=O)c2c(ncn2C)n(C)c1=O,1,194.19,-1.03,61.82,MoleculeNet_BBBP,train
buramate,O=C(NCc1ccccc1)OCCO,1,195.22,0.91,58.56,MoleculeNet_BBBP,train
Butanone,CCC(C)=O,1,72.11,0.99,17.07,MoleculeNet_BBBP,train
warfarin,CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O,0,308.33,3.61,67.51,MoleculeNet_BBBP,train
verapamil,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,0,454.61,5.09,63.95,MoleculeNet_BBBP,train
Trichlormethiazide,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,0,380.66,0.82,118.36,MoleculeNet_BBBP,train
Triamterene,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,0,253.27,0.83,129.62,MoleculeNet_BBBP,train
Triamcinolone,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,0,394.44,0.62,115.06,MoleculeNet_BBBP,train
tolbutamide,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0,270.35,1.78,75.27,MoleculeNet_BBBP,train
tolazamide,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,0,311.41,1.77,78.51,MoleculeNet_BBBP,train
thioguanine,Nc1nc(=S)c2[nH]cnc2[nH]1,0,167.2,0.6,83.38,MoleculeNet_BBBP,train
theophylline,Cn1c(=O)c2[nH]cnc2n(C)c1=O,1,180.17,-1.04,72.68,MoleculeNet_BBBP,train
BRL52871,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2sccc2[C@H]1CN1CCCC1,1,409.38,4.82,23.55,MoleculeNet_BBBP,train
BRL52656,O=C(Cc1ccc(C(F)(F)F)cc1)N1CCCC[C@H]1CN1CCCC1,1,354.42,3.72,23.55,MoleculeNet_BBBP,train
BRL52537,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCC[C@H]1CN1CCCC1,1,355.31,4.01,23.55,MoleculeNet_BBBP,train
Tifluadom,CN1c2ccccc2C(c2ccccc2F)=NCC1CNC(=O)c1ccsc1,1,393.49,3.97,44.7,MoleculeNet_BBBP,train
Mefloquine,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,1,378.32,4.45,45.15,MoleculeNet_BBBP,train
Bromperidol,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,1,420.32,4.53,40.54,MoleculeNet_BBBP,train
Benzene,c1ccccc1,1,78.11,1.69,0,MoleculeNet_BBBP,train
Atenolol,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0,266.34,0.45,84.58,MoleculeNet_BBBP,train
4-hydroxymidazolam,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,1,341.77,3.82,50.41,MoleculeNet_BBBP,train
3-methylpentane,CCC(C)CC,1,86.18,2.44,0,MoleculeNet_BBBP,train
3-methylhexane,CCCC(C)CC,1,100.2,2.83,0,MoleculeNet_BBBP,train
Cyclopropane,C1CC1,1,42.08,1.17,0,MoleculeNet_BBBP,train
Desmethyldesipramine,NCCCN1c2ccccc2CCc2ccccc21,1,252.36,3.27,29.26,MoleculeNet_BBBP,train
Diethylether,CCOCC,1,74.12,1.04,9.23,MoleculeNet_BBBP,train
Divinylether,C=COC=C,1,70.09,1.29,9.23,MoleculeNet_BBBP,train
cp20,Cc1c(O)c(=O)ccn1C,1,139.15,0.4,42.23,MoleculeNet_BBBP,train
Hexane,CCCCCC,1,86.18,2.59,0,MoleculeNet_BBBP,train
Heptane,CCCCCCC,1,100.2,2.98,0,MoleculeNet_BBBP,train
Halothane,FC(F)(F)C(Cl)Br,1,197.38,2.51,0,MoleculeNet_BBBP,train
Fluroxene,C=COCC(F)(F)F,1,126.08,1.71,9.23,MoleculeNet_BBBP,train
Flunitrazepam,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,1,313.29,2.55,75.81,MoleculeNet_BBBP,train
Flumazenil,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,1,303.29,1.77,64.43,MoleculeNet_BBBP,train
Ethanol,CCO,1,46.07,0,20.23,MoleculeNet_BBBP,train
amphetamine,CC(N)Cc1ccccc1,1,135.21,1.58,26.02,MoleculeNet_BBBP,train
amobarbital,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,1,226.28,1.18,75.27,MoleculeNet_BBBP,train
amantadine,NC12CC3CC(CC(C3)C1)C2.[Cl-].[H+],1,187.71,-0.97,26.02,MoleculeNet_BBBP,train
Hydrochlorothiazide,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,0,297.75,-0.35,118.36,MoleculeNet_BBBP,train
allobarbital,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,1,208.22,0.49,75.27,MoleculeNet_BBBP,train
acepromazine,CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,1,326.46,4.44,23.55,MoleculeNet_BBBP,train
yohimbine,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@@H]2CC[C@@H]1O,0,354.45,2.65,65.56,MoleculeNet_BBBP,train
ciprofloxacin,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0,331.35,1.58,74.57,MoleculeNet_BBBP,train
cetirizine,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0,388.9,3.15,53.01,MoleculeNet_BBBP,train
carebastine,CC(C)(C(=O)O)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,0,499.65,6.28,66.84,MoleculeNet_BBBP,train
BRL53087,CC1(C)CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1,383.36,4.65,23.55,MoleculeNet_BBBP,train
Enflurane,FC(F)OC(F)(F)C(F)Cl,1,184.49,2.35,9.23,MoleculeNet_BBBP,train
acetozalamide,CC(=O)Nc1nnc(S(N)(=O)=O)s1,1,222.25,-0.86,115.04,MoleculeNet_BBBP,train
hydralazine,NNc1nncc2ccccc12,0,160.18,0.92,63.83,MoleculeNet_BBBP,train
homatropine,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,0,275.35,1.89,49.77,MoleculeNet_BBBP,train
compound 41,OCCCOc1cccc(CN2CCCCC2)c1,1,249.35,2.43,32.7,MoleculeNet_BBBP,train
SB204457,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,1,399.44,2.87,83.09,MoleculeNet_BBBP,train
compound 31,O=[N+]([O-])C1=CC=NC1NCCSCc1ncccc1Br,1,357.23,2.24,80.42,MoleculeNet_BBBP,train
Org32104,Cc1cccc2c1Oc1ccccc1C1(O)CCNCC21,1,281.36,3.07,41.49,MoleculeNet_BBBP,train
compound 42,c1ccc(NCCCOc2cccc(CN3CCCCC3)c2)nc1,1,325.46,3.95,37.39,MoleculeNet_BBBP,train
36,CN(C)CCC=C1c2ccccc2CCc2ccccc21,1,277.41,4.17,3.24,MoleculeNet_BBBP,train
Org30526,Clc1ccc2c(c1)C1CNCC1c1ccccc1O2,1,271.75,3.92,21.26,MoleculeNet_BBBP,train
SKF101468,CCCN(CCC)CCc1cccc2c1CC(=O)N2,1,260.38,2.85,32.34,MoleculeNet_BBBP,train
ornidazole,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,1,219.63,0.7,81.19,MoleculeNet_BBBP,train
Y-G 20,NCCc1cn2ccccc2n1,0,161.21,0.84,43.32,MoleculeNet_BBBP,train
Bretyliumtosilate,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,1,265.34,3.24,67.01,MoleculeNet_BBBP,train
compound 32,O=[N+]([O-])C1=CC=NC1NCCSCc1ccccn1,1,278.34,1.48,80.42,MoleculeNet_BBBP,train
Org4428,Cc1cccc2c1Oc1ccccc1C1(O)CCN(C)CC21,1,295.38,3.41,32.7,MoleculeNet_BBBP,train
compound 45,c1cc(CN2CCCCC2)cc(OCCCNc2nc3ccccc3o2)c1,1,365.48,4.69,50.53,MoleculeNet_BBBP,train
cefuroxime,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,1,424.39,-0.54,173.76,MoleculeNet_BBBP,train
compound 35,CN(C)Cc1ccc(CSCCNC2N=CC=C2[N+](=O)[O-])o1,0,324.41,1.74,83.91,MoleculeNet_BBBP,train
Org5222,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,1,285.77,4.26,12.47,MoleculeNet_BBBP,train
SKF89124,CCCN(CCC)CCc1ccc(O)c2c1CC(=O)N2,1,276.38,2.55,52.57,MoleculeNet_BBBP,train
Cyclohexane,C1CCCCC1,1,84.16,2.34,0,MoleculeNet_BBBP,train
cefotaxime,CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@@H]12)c1csc(N)n1.[Na+],1,477.46,-4.95,176.34,MoleculeNet_BBBP,train
MIL-663581,CN1Cc2c(-c3noc(C(C)(C)O)n3)ncn2-c2cccc(Cl)c2C1=O,0,373.8,2.39,97.28,MoleculeNet_BBBP,train
celiprolol,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,1,379.5,2.89,90.9,MoleculeNet_BBBP,train
maprotiline,CNCCCC12CCC(c3ccccc31)c1ccccc12,1,277.41,4.21,12.03,MoleculeNet_BBBP,train
"""1,1,1-Trifluro-2-chloroethane""",FC(F)(F)CCl,1,118.49,1.79,0,MoleculeNet_BBBP,train
cefoxitin,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,1,427.46,0.1,148.26,MoleculeNet_BBBP,train
Astemizole,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,0,458.58,5.35,42.32,MoleculeNet_BBBP,train
Nelfinavir,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0,567.8,4.75,101.9,MoleculeNet_BBBP,train
Nalidixicacid,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,0,232.24,1.42,72.19,MoleculeNet_BBBP,train
Nafcillin,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].[Na+],0,436.47,-1.85,98.77,MoleculeNet_BBBP,train
Gabapentin,NCC1(CC(=O)O)CCCCC1,1,171.24,1.37,63.32,MoleculeNet_BBBP,train
Fluconazole,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1,306.28,0.74,81.65,MoleculeNet_BBBP,train
Etoposide,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,0,588.56,1.34,160.83,MoleculeNet_BBBP,train
Ethionamide,CCc1cc(C(N)=S)ccn1,1,166.25,1.28,38.91,MoleculeNet_BBBP,train
pentazocine,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@H]2C,1,285.43,3.88,23.47,MoleculeNet_BBBP,train
pemoline,NC1=NC(=O)C(c2ccccc2)O1,1,176.17,0.6,64.68,MoleculeNet_BBBP,train
pecazine,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,1,310.47,4.63,6.48,MoleculeNet_BBBP,train
oxymorphone,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1,301.34,0.75,70,MoleculeNet_BBBP,train
oxycodone,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,1,315.37,1.05,59,MoleculeNet_BBBP,train
oxiperomide,O=c1[nH]c2ccccc2n1C1CCN(CCOc2ccccc2)CC1,1,337.42,3.05,50.26,MoleculeNet_BBBP,train
oxazepam,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,1,286.72,2.45,61.69,MoleculeNet_BBBP,train
ampicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,349.41,0.32,112.73,MoleculeNet_BBBP,train
Alprostadil,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,0,354.49,3.48,94.83,MoleculeNet_BBBP,train
allopurinol,O=c1ncnc2[nH][nH]cc1-2,0,136.11,-0.4,74.43,MoleculeNet_BBBP,train
acetylsalicylate,CC(=O)Oc1ccccc1C(=O)O,0,180.16,1.31,63.6,MoleculeNet_BBBP,train
acetaminophen,CC(=O)Nc1ccc(O)cc1,1,151.16,1.35,49.33,MoleculeNet_BBBP,train
9-OH Risperidone,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,1,426.49,3.08,84.39,MoleculeNet_BBBP,train
Org34167,C=CCC(N)c1ccccc1-c1noc2ccccc12,1,264.33,4.07,52.05,MoleculeNet_BBBP,train
33,CC(C)c1nc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)no1,1,357.8,3.28,77.05,MoleculeNet_BBBP,train
compound 38,CN(C)Cc1ccnc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)c1,1,337.38,2.79,83.66,MoleculeNet_BBBP,train
SB-656104-A,O=S(=O)(c1ccc2cc[nH]c2c1)N1CCCC1CCN1CCC(Oc2cccc(Cl)c2)CC1,1,488.05,4.91,65.64,MoleculeNet_BBBP,train
SB-222200,CCC(NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1,380.49,6.09,41.99,MoleculeNet_BBBP,train
clozapine,CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1,1,326.83,2.03,30.87,MoleculeNet_BBBP,train
12,CCNC(=NC#N)NCCSCc1ncccc1Br,0,342.27,2.11,73.1,MoleculeNet_BBBP,train
nadolol,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,1,309.41,0.63,81.95,MoleculeNet_BBBP,train
SKF-93619,CN(C)Cc1ccc(CSCCNc2nc(=O)c(Cc3ccc4ccccc4c3)c[nH]2)o1,0,448.59,4.51,74.16,MoleculeNet_BBBP,train
Dexamfetamine,C[C@H](N)Cc1ccccc1,1,135.21,1.58,26.02,MoleculeNet_BBBP,train
2-Methylpentane,CCCC(C)C,1,86.18,2.44,0,MoleculeNet_BBBP,train
lamotrigine,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,1,256.1,2.01,90.71,MoleculeNet_BBBP,train
glyburide,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1,494.01,3.64,113.6,MoleculeNet_BBBP,train
BRL53080,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,1,477.05,5.09,43.78,MoleculeNet_BBBP,train
alfentanil,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,1,416.53,1.38,85.49,MoleculeNet_BBBP,train
18,ClCCl,1,84.93,1.42,0,MoleculeNet_BBBP,train
M2L-663581,CN1Cc2c(-c3noc(C(C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,0,389.8,1.36,117.51,MoleculeNet_BBBP,train
Amiloride,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,1,229.63,-1.29,159.29,MoleculeNet_BBBP,train
diltiazem,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,1,414.53,3.37,59.08,MoleculeNet_BBBP,train
ondansetron,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,1,293.37,3.13,39.82,MoleculeNet_BBBP,train
rolitetracycline,CN(C)[C@@H]1C(=O)/C(=C(/O)NCN2CCCC2)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,1,527.57,0.31,170.87,MoleculeNet_BBBP,train
cloxacillin,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,1,435.89,2.55,112.74,MoleculeNet_BBBP,train
24,CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,1,290.41,2.58,41.57,MoleculeNet_BBBP,train
40730,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1,361.37,1.54,75.01,MoleculeNet_BBBP,train
Terbutylchlorambucil,CC(C)(C)OC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,1,360.33,4.64,29.54,MoleculeNet_BBBP,train
Pentobarbital,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1,226.28,1.18,75.27,MoleculeNet_BBBP,train
Levofloxacin,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1,361.37,1.54,75.01,MoleculeNet_BBBP,train
compound 40,O=C(NCCCOc1cccc(CN2CCCCC2)c1)c1ccccc1,1,352.48,3.87,41.57,MoleculeNet_BBBP,train
sertraline,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.[Cl-].[H+],1,342.7,2.3,12.03,MoleculeNet_BBBP,train
Y-G 14,CNCCc1ccccn1,1,136.2,0.84,24.92,MoleculeNet_BBBP,train
compound 36,CN(C)Cc1ccc(CSCCNc2[nH]cc(Cc3ccccc3)c2[N+](=O)[O-])o1,1,414.53,4.51,87.34,MoleculeNet_BBBP,train
Nor-2-chlorpromazine,NCCCN1c2ccccc2Sc2ccc(Cl)cc21,1,290.82,4.29,29.26,MoleculeNet_BBBP,train
Bacitracin,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,1,336.43,2.37,87.66,MoleculeNet_BBBP,train
38480,CCc1ccccc1,1,106.17,2.25,0,MoleculeNet_BBBP,train
Quinidine,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,1,324.42,3.17,45.59,MoleculeNet_BBBP,train
Org13011,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,1,370.42,2.63,39.68,MoleculeNet_BBBP,train
Y-G 15,CN(C)CCc1ccccn1,1,150.22,1.19,16.13,MoleculeNet_BBBP,train
cefamandole,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,1,462.51,-0.23,150.54,MoleculeNet_BBBP,train
Betamethasone,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,392.47,1.9,94.83,MoleculeNet_BBBP,train
compound 37,CN(C)Cc1ccc(-c2cccc(NC3N=CC=C3[N+](=O)[O-])c2)o1,1,326.36,2.99,83.91,MoleculeNet_BBBP,train
dextropropoxyphene,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,1,339.48,4.28,29.54,MoleculeNet_BBBP,train
mexiletine,Cc1cccc(C)c1OCC(C)N,1,179.26,2.03,35.25,MoleculeNet_BBBP,train
thiamphenicol,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1,1,356.23,0.4,103.7,MoleculeNet_BBBP,train
granisetron,CN1[C@@H]2CCC[C@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,1,312.42,2.32,50.16,MoleculeNet_BBBP,train
2-(3'-Iodo-4'-aminophenyl)-6-hydroxybenzothiazole,Nc1ccc(-c2nc3ccc(O)cc3s2)cc1I,1,368.2,3.86,59.14,MoleculeNet_BBBP,train
etomidate,CCOC(=O)c1cncn1C(C)c1ccccc1,1,244.29,2.67,44.12,MoleculeNet_BBBP,train
fentanyl,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,1,336.48,4.14,23.55,MoleculeNet_BBBP,train
RO19-4603,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,1,319.39,2.47,64.43,MoleculeNet_BBBP,train
Nor-1-chlorpromazine,CNCCCN1c2ccccc2Sc2ccc(Cl)cc21,1,304.85,4.55,15.27,MoleculeNet_BBBP,train
chlorprothixene,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,1,315.87,5.19,3.24,MoleculeNet_BBBP,train
carbenicillin,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,378.41,0.49,124.01,MoleculeNet_BBBP,train
carteolol,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,0,292.38,1.7,70.59,MoleculeNet_BBBP,train
Cisapride,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC.O,1,483.97,2.53,117.55,MoleculeNet_BBBP,train
Chloroquine,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,1,319.88,4.81,28.16,MoleculeNet_BBBP,train
Cefradine,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,0,349.41,0.35,112.73,MoleculeNet_BBBP,train
Busulfan,CS(=O)(=O)OCCCCOS(C)(=O)=O,1,246.31,-0.28,86.74,MoleculeNet_BBBP,train
trazodone,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1,371.87,2.36,45.78,MoleculeNet_BBBP,train
tranylcypromine,N[C@@H]1C[C@H]1c1ccccc1.[Cl-].[H+],1,169.66,-1.38,26.02,MoleculeNet_BBBP,train
thioridazine,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1,370.59,5.89,6.48,MoleculeNet_BBBP,train
thebaine,COC1=CC=C2[C@H]3Cc4ccc(OC)c5c4[C@@]2(CCN3C)[C@H]1O5,1,311.38,2.42,30.93,MoleculeNet_BBBP,train
thc,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,1,314.47,5.74,29.46,MoleculeNet_BBBP,train
tetrabenzine,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,1,317.43,3.24,38.77,MoleculeNet_BBBP,train
temazepam,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,1,300.75,2.47,52.9,MoleculeNet_BBBP,train
tacrine,Nc1c2c(nc3ccccc13)CCCC2,1,198.27,2.7,38.91,MoleculeNet_BBBP,train
