endpoint,split,smiles,measured,probability,max_tanimoto_to_training
BChE,time,COc1cc2c(cc1OC)[C@@H]1[C@H](O)[C@@H](OC)[C@H](O)C3=CCN(C2=O)[C@H]31,0.0,0.18638,0.2326
BChE,time,COc1ccccc1CCNCc1ccc(OCc2ccccc2)cc1,1.0,0.39906,0.4565
BChE,time,C/C=C(\C)C(=O)O[C@H]1C[C@@H](OC(C)=O)[C@@]2(C(=O)OC)CO[C@H]3[C@@H](O)[C@@](C)([C@]45O[C@@]4(C)[C@H]4C[C@@H]5O[C@@H]5OC=C[C@@]54O)[C@H]4[C@]1(CO[C@]4(O)C(=O)OC)[C@@H]32,0.0,0.30851,0.1897
BChE,time,O=C(NC[C@H](O)CNCC1CCCCC1)C(c1ccccc1)c1ccccc1,1.0,0.54939,0.3548
BChE,time,O=C(NC[C@@H](O)CNCC1CCCCC1)C(c1ccccc1)c1ccccc1,1.0,0.54939,0.3548
BChE,time,O=C(NCC(O)CNCC1CCCCC1)C(c1ccccc1)c1ccccc1,1.0,0.54939,0.3548
BChE,time,CCCN(CCCc1cccc(O)c1)Cc1cccc(OC)c1OCc1ccccc1,1.0,0.33123,0.3676
BChE,time,CC(C)(C)c1ccc(CNCCNc2c3c(nc4ccccc24)CCCCC3)c(C(C)(C)C)c1O,1.0,0.978,0.5775
BChE,time,CCCCN(CCC1CCCCCC1)Cc1cc(O)c2ccccc2c1,1.0,0.48832,0.3382
BChE,time,CCCN(CCc1ccccc1)Cc1cccc(OCc2ccccc2)c1,1.0,0.31552,0.3793
BChE,time,Cc1ccc2c(c1)sc(-c1ccc(N(C)C)cc1)[n+]2C,1.0,0.17476,0.2927
BChE,time,Nc1nonc1-c1nc2ccccc2n1CC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,1.0,0.87752,0.6984
BChE,time,COc1cccc(CN(CCCc2ccccc2F)C2CCCC2)c1OCc1ccccc1,1.0,0.38142,0.3077
BChE,time,CC(C)CN(Cc1csc(COc2ccc(Cl)cc2)n1)C(=O)c1ccc2c(c1)OCO2,1.0,0.42378,0.266
BChE,time,C#CCN(C(=O)Oc1cccc2c(CN(C)CCC3CCCCCC3)c[nH]c12)C(C)C,1.0,0.62624,0.3333
BChE,time,C/C(NCCCCNc1c2c(nc3ccccc13)CCCC2)=C(/N=N/c1ccc(C)cc1)C(=O)c1ccccc1,1.0,0.97261,0.5714
BChE,time,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2ccc(Cl)cc2)c1,1.0,0.58964,0.3906
BChE,time,CCCCCCNC(=O)Oc1ccc2c(c1)CN1CCc3ccc(/N=N\c4ccccc4)cc3C1N2C,1.0,0.96006,0.806
BChE,time,CCN(CC)CCN(CC(=O)Nc1ccccc1C)Cc1ccc2ccccc2c1,1.0,0.5584,0.3182
BChE,time,CCCN(CCCc1ccc(O)cc1)Cc1cccc(OC)c1OCc1ccccc1,1.0,0.30415,0.4154
BChE,time,CCN(CCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1N(C)C,1.0,0.28769,0.5
BChE,time,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCC(C)C)cc1,1.0,0.77773,0.5464
BChE,time,C#CCCCOc1ccc(-c2cc(=O)c3ccccc3o2)cc1CN1CCCCC1,0.0,0.39593,0.4167
BChE,time,C[n+]1cc(Cl)ccc1/C=N/O,0.0,0.09318,0.2368
BChE,time,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)Oc1ccc(-c2cc3cccnc3[nH]2)cc1,1.0,0.96241,0.5824
BChE,time,CC(C)(C)c1ccc(CNCC(O)CNC(=O)C(c2ccccc2)c2ccccc2)cc1,1.0,0.60257,0.6481
BChE,time,Nc1nonc1-c1nc2ccccc2n1CC(=O)Nc1ccc(CCN2CCOCC2)cc1,1.0,0.81714,0.6429
BChE,time,CN(CCC1CCCCCC1)Cc1c[nH]c2c(OC(=O)N(C)Cc3ccccc3)cccc12,1.0,0.68098,0.3537
BChE,time,CCN(CCc1ccc(O)cc1)Cc1cccc(OC)c1OCc1ccccc1,1.0,0.2782,0.4516
BChE,time,c1ccc(CCCNCc2ccc(OCc3ccccc3)cc2)cc1,1.0,0.48111,0.3929
BChE,time,CC(C)N(C)C(=O)Oc1cccc2c(CN(C)CCC3CCCCCC3)c[nH]c12,1.0,0.62755,0.3625
BChE,time,CCN(CC)Cc1ccccc1CNC(=O)c1cc(NC(=O)c2ccc(F)cc2)cc([N+](=O)[O-])c1,1.0,0.50778,0.3333
BChE,time,O=C(CCN1CCCC1)Nc1nc2ccc(Br)cc2s1,0.0,0.37467,0.3165
BChE,time,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2ccccc2)c1,1.0,0.59101,0.377
BChE,time,COc1ccc2c(c1)C[C@@H]1c3c(cc4c(c3-2)OCO4)CCN1C,0.0,0.16628,0.35
BChE,time,c1ccc2c(NCCN3CCOCC3)c3c(nc2c1)CCCC3,1.0,0.88614,0.84
BChE,time,C[C@@H](c1cccc(OC(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)c1)N(C)C,1.0,0.9846,0.5904
BChE,time,CN1c2ccccc2C(NCCCCCCC(=O)CCCCNc2c3c(nc4ccccc24)CCCC3)c2ccc(Cl)cc2S1(=O)=O,1.0,0.99241,0.8846
BChE,time,CCCCN(CCCc1cccc2ccccc12)CCC1CCCCCC1,1.0,0.5261,0.3333
BChE,time,CCCN(CCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,1.0,0.30778,0.3871
BChE,time,CC(C)CN(Cc1csc(COc2ccc(F)cc2)n1)C(=O)c1ccc2c(c1)OCO2,1.0,0.39912,0.2716
BChE,time,COc1cc2c(cc1OC)/C(=N\NC(=O)CCNC(=O)C(C)c1ccc(CC(C)C)cc1)C(CC1CCN(Cc3ccccc3)CC1)C2,0.0,0.59653,0.5122
BChE,time,CCCC[N+](C)(CCCc1c[nH]c2ccccc12)CCC1CCCCCC1,1.0,0.59953,0.4925
BChE,time,CN(CCC1CCCCCC1)Cc1c[nH]c2c(OC(=O)N(C)N(C)C)cccc12,1.0,0.65543,0.3544
BChE,time,COc1ccc(C(C)=O)c(OC(=O)N(C)Cc2ccc(F)cc2)c1,1.0,0.41136,0.3731
BChE,time,Clc1ccc(CNCCCCCCCCNc2ccnc3cc(Cl)ccc23)c(Cl)c1,1.0,0.5661,0.3729
BChE,time,O=c1cc(-c2ccc(O)cc2)oc2cccc(OCc3ccccc3)c12,1.0,0.21637,0.5
BChE,time,Cc1c(N(Cc2ccccc2Br)Cc2ccccc2Br)c(=O)n(-c2ccccc2)n1C,1.0,0.42949,0.2424
BChE,time,Cc1cccc2sc(NC(=O)CCN3CCN(c4ccccn4)CC3)nc12,0.0,0.45772,0.3649
BChE,time,COc1ccc(C[C@H]2c3c(ccc(OC)c3O)CCN2C)cc1,0.0,0.19472,0.4203
BChE,time,CCC(CC)CN[C@H](Cc1c[nH]c2ccccc12)C(=O)NCCN1CCc2ccccc2C1,1.0,0.8344,0.5
BChE,time,CCCCN(CCOc1cccc2c(OC(=O)N(C)C)cccc12)CCC1CCCCCC1,1.0,0.4803,0.3418
BChE,time,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC(=O)N(C)Cc3ccccc3)cc1)n2CCC(C)C,1.0,0.49013,0.5375
BChE,time,CCCCN(CCC1CCCCCC1)Cc1c[nH]c2cc(C#N)ccc12,1.0,0.45778,0.3636
BChE,time,CN(CCC1CCCCCC1)Cc1cccc2[nH]ccc12,1.0,0.34962,0.3429
BChE,time,c1ccc(CCCNCc2cccc(OCc3ccccc3)c2)cc1,1.0,0.47198,0.3793
BChE,time,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC(=O)N3CCC3)cc1)n2CCC(C)C,1.0,0.48275,0.6216
BChE,time,CC[N+](CC)(CCCCCn1c(=O)cc(C)n(CCCCCn2c(C)cc(=O)n(C)c2=O)c1=O)Cc1ccccc1C(F)(F)F,0.0,0.46642,0.2533
BChE,time,CCCCN(CCc1c(-c2ccccc2OC(=O)N(C)C)[nH]c2ccccc12)CCC1CCCCCC1,1.0,0.59741,0.369
BChE,time,CCCC[N+]([O-])(CCc1c[nH]c2ccccc12)CCC1CCCCCC1,1.0,0.52752,0.4853
BChE,time,Clc1ccc2c(NCCCCCN3c4ccccc4Sc4ccccc43)c3c(nc2c1)CCCC3,1.0,0.97007,0.6964
BChE,time,COc1cccc(C(=O)N(Cc2csc(COc3ccc(C)cc3)n2)CC(C)C)c1,1.0,0.42053,0.3333
BChE,time,CN(CCC1CCCCCC1)Cc1c[nH]c2c(OC(=O)N(C)C(C)(C)C)cccc12,1.0,0.61499,0.35
BChE,time,N#Cc1cc(Br)cc(NC(=O)Cn2c(-c3nonc3N)nc3ccccc32)c1,1.0,0.92532,0.7969
BChE,time,CCN(C)C(=O)Oc1ccc(C2CC(=O)c3c(OC(=O)N(C)CC)cc(OC(=O)N(C)CC)cc3O2)cc1,0.0,0.30952,0.4921
BChE,time,COC(=O)c1cc(C(=O)c2ccc(OC)cc2)n2ccc(CCCc3cc[n+](C)cc3)cc12,0.0,0.42847,0.303
BChE,time,Cc1cc(F)c(CNCCCCCCCCNc2ccnc3cc(Cl)ccc23)cc1F,1.0,0.61189,0.3485
BChE,time,C[C@@H](c1cccc(OC(=O)NCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1)N(C)C,1.0,0.98286,0.6023
BChE,time,CCc1[nH]c2ccccc2c1CCN1CCC[C@H](CC)C1,1.0,0.36722,0.3393
BChE,time,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2cccc(C(=O)O)c2)c1,1.0,0.57727,0.3385
BChE,time,Nc1c2c(nc3ccc(-c4ccc(F)nc4)cc13)CCCC2,1.0,0.41894,0.6744
BChE,time,Cc1cccc2sc(NC(=O)CCN3CCN(CCCN(C)C)CC3)nc12,0.0,0.47431,0.3117
BChE,time,O=C(O)C1=Nc2ccccc2CN1,0.0,0.0587,0.2778
BChE,time,COC(=O)[C@]12COCC[C@@H]3[C@H](c4c1[nH]c1ccccc41)N(C)CC[C@@H]32,0.0,0.44369,0.3293
BChE,time,Cc1c(N(Cc2ccccc2Cl)Cc2ccccc2Cl)c(=O)n(-c2ccccc2)n1C,1.0,0.41057,0.3115
BChE,time,NC(=O)c1cc[n+](CCCC[n+]2ccc(/C=N/O)c(F)c2)cc1,0.0,0.31741,0.2979
BChE,time,O=C(/C=C/c1ccc(F)cc1)c1ccc(Br)s1,0.0,0.13763,0.35
BChE,time,Nc1c2c(nc3ccc(-c4ccc(Cl)s4)cc13)CCCC2,1.0,0.33507,0.6
BChE,time,Cc1cccc2sc(NC(=O)CCN3CCN(c4ncccn4)CC3)nc12,0.0,0.47462,0.2614
BChE,time,C[n+]1ccccc1/C=N/O,0.0,0.11151,0.2895
BChE,time,COc1cc2c(cc1OC)/C(=N\NC(=O)C(C)c1ccc(CC(C)C)cc1)C(CC1CCN(Cc3ccccc3)CC1)C2,1.0,0.44093,0.5676
BChE,time,Nc1nonc1-c1nc2ccccc2n1CC(=O)Nc1ccc(CN2CCOCC2)cc1,1.0,0.80454,0.6618
BChE,time,N#Cc1c(N)nc(SCCCSc2nc(N)c(C#N)c(-c3ccc(Br)cc3)n2)nc1-c1ccc(Br)cc1,0.0,0.42075,0.2464
BChE,time,CCCN(CCCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,1.0,0.31157,0.4262
BChE,time,CC(CNCc1cccc(OCc2ccccc2)c1)c1ccccc1,1.0,0.4184,0.4262
BChE,time,CCCCN(CCC1CCCCCC1)Cc1c[nH]c2ncccc12,1.0,0.49823,0.3784
BChE,time,Cc1ccc(C(C)C)cc1OCC(=O)NCCN1CCN(C)CC1,1.0,0.46811,0.2899
BChE,time,COc1ccc(C(=O)Cc2ncc(C(=O)NCc3ccc(OC)c(OC)c3)cn2)cc1,0.0,0.41738,0.403
BChE,time,Nc1nonc1-c1nc2ccccc2n1CC(=O)Nc1cc(F)cc(C(F)(F)F)c1,1.0,0.89605,0.6567
BChE,time,CCO[C@H]1O[C@@H]2CC=C3CCN(C)[C@H]3[C@@H]2c2cc(OC)c(O)cc21,0.0,0.29747,0.2706
BChE,time,O=C(CCCCC1CCSS1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC(=O)NCc1ccccc1,1.0,0.90951,0.6923
BChE,time,O=C1c2c(sc3c2CCCCC3)OC(c2ccccc2)N1c1ccc(Cl)cc1,0.0,0.32692,0.2821
BChE,time,COc1cc(NC(=O)Cn2c(-c3nonc3N)nc3ccccc32)cc(OC)c1,1.0,0.86502,0.7344
BChE,time,O=C(/C=C/c1ccc(Br)cc1)c1ccc(Cl)s1,0.0,0.11758,0.35
BChE,time,O=C(NCCCCCNc1c2c(nc3cc(Br)ccc13)CCCC2)Oc1ccc2cc[nH]c2c1,1.0,0.97019,0.6
BChE,time,Cc1cc(Br)cc(NC(=O)Cn2c(-c3nonc3N)nc3ccccc32)c1,1.0,0.92754,0.8
BChE,time,CC(=O)N1CC[C@@]2(O)c3cc(OC(=O)Nc4ccccc4)ccc3N[C@@H]12,0.0,0.77356,0.6557
BChE,time,CCCCN(C)[C@@H](Cc1c[nH]c2ccccc12)CN(C)CCC1CCCCCC1,1.0,0.62742,0.5143
BChE,time,CCCc1ccc(C(=O)Nc2cnc3ccccc3c2N2CCN(Cc3ccccc3)CC2)cc1,1.0,0.58504,0.3205
BChE,time,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2ccc(C)cc2)c1,1.0,0.58856,0.4667
BChE,time,CN(C)c1cccc(-c2ccc3nc4c(c(N)c3c2)CCCC4)c1,1.0,0.39026,0.5745
BChE,time,Cc1cc2c(cc1C)[n+](Cc1ccccc1C)cn2C(c1ccccc1)c1ccccc1,1.0,0.48269,0.2459
BChE,time,COc1ccc(C(=O)Cc2ncc(C(=O)Nc3ccncc3)cn2)cc1,0.0,0.20855,0.4098
BChE,time,C=CCN(CCc1ccc(O)cc1)Cc1cccc(OC)c1OCc1ccccc1,1.0,0.29821,0.3478
BChE,time,Cc1cc(Cl)cc(NC(=O)Cn2c(-c3nonc3N)nc3ccccc32)c1,1.0,0.91267,0.8
BChE,time,FC(F)(F)c1ccc2c(NCCCCCCCCNc3cc4ccccc4s3)ccnc2c1,1.0,0.63822,0.2817
BChE,time,Cc1ccc(-c2ccc3nc4c(c(N)c3c2)CCCC4)o1,1.0,0.28634,0.6222
BChE,time,CCCCN(CCc1c(-c2ccccc2O)[nH]c2ccccc12)CCC1CCCCCC1,1.0,0.53694,0.359
BChE,time,CCN(CC)Cc1ccccc1CNC(=O)c1cc(NC(=O)c2ccc(F)cc2)cc(OC)c1,1.0,0.53407,0.3521
BChE,time,COc1cc2c(cc1OC)/C(=N\NC(=O)c1ccccc1OC(C)=O)C(CC1CCN(Cc3ccccc3)CC1)C2,1.0,0.37849,0.5915
BChE,time,CCCN(CCCc1ccccc1)Cc1cccc(OCc2ccccc2)c1,1.0,0.34795,0.371
BChE,time,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2cccs2)c1,1.0,0.57388,0.338
BChE,time,S=C(NCCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccccc12,1.0,0.99381,0.7692
BChE,time,O=C(COc1ccc(-c2ccccc2)cc1)NCCN1CCN(Cc2ccccc2)CC1,1.0,0.62365,0.4203
BChE,time,c1ccc2c(CCNCCC3CCCCCC3)c[nH]c2c1,1.0,0.56612,0.5082
BChE,time,CCCCN(CCCc1ccc2ccccc2c1)CCC1CCCCCC1,1.0,0.54081,0.3385
BChE,time,CCN(C)C(=O)Oc1ccc(C2CC(=O)c3c(O)cc(OC(=O)N(C)CC)cc3O2)cc1,0.0,0.29511,0.5067
BChE,time,COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2,0.0,0.18356,0.3553
BChE,time,Cc1cc(=O)oc2cc(OCc3nnc(Cc4cccc5c4OCO5)o3)ccc12,0.0,0.29245,0.3333
BChE,time,CCCNC(C)C(=O)Nc1c(C)csc1-c1nc(Cc2ccccc2)no1,0.0,0.50816,0.2469
BChE,time,CCCCN(CCc1c[nH]c2cc(O)ccc12)CCC1CCCCCC1,1.0,0.4934,0.3919
BChE,time,Cc1c(N(Cc2cccc(Cl)c2)Cc2cccc(Cl)c2)c(=O)n(-c2ccccc2)n1C,1.0,0.4647,0.3014
BChE,time,C[C@@H](c1cccc(OC(=O)NCCCCCNc2c3c(nc4cc(F)ccc24)CCCC3)c1)N(C)C,1.0,0.97645,0.5735
BChE,time,CC(C)(C)OC(=O)NCCOCCOc1ccc(-c2cc(=O)c3ccccc3o2)cc1,1.0,0.59607,0.4096
BChE,time,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(O)cc1)n2CCC(C)C,0.0,0.46232,0.5797
BChE,time,COc1ccc(CCNCc2cccc(OC)c2OCc2ccccc2)cc1,1.0,0.42393,0.42
BChE,time,C[C@@H](c1cccc(OC(=O)NCCCCCCNc2c3c(nc4cc(Br)ccc24)CCCC3)c1)N(C)C,1.0,0.98186,0.5
BChE,time,CCCCCCN(CCCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,1.0,0.39488,0.459
BChE,time,N#Cc1cc(Cl)cc(NC(=O)Cn2c(-c3nonc3N)nc3ccccc32)c1,1.0,0.92062,0.7969
BChE,time,O=C1CCOc2ccc(OCCN3CCCCCC3)cc21,0.0,0.14731,0.4464
BChE,time,COc1cccc(CN(CCCc2ccccc2F)C2CCC2)c1OCc1ccccc1,1.0,0.38149,0.2973
BChE,time,O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)c(O)c1,0.0,0.37845,0.45
BChE,time,COc1cc(OC)c2c(=O)c(OCCCCn3cc(CN4C(=O)C(=O)c5ccccc54)nn3)c(-c3ccc(OC)c(OC)c3)oc2c1,0.0,0.3288,0.3256
BChE,time,CCCN(CCCc1ccc(F)cc1)Cc1cccc(OC)c1OCc1ccccc1,1.0,0.29979,0.4375
BChE,time,CC(C)N(C(=O)Oc1ccc2c(CN(C)CCC3CCCCCC3)c[nH]c2c1)C(C)C,1.0,0.58896,0.35
BChE,time,CCN(CC)Cc1ccccc1CNC(=O)c1ccccc1NC(=O)c1ccc(F)cc1,1.0,0.62347,0.3478
BChE,time,COc1ccc2c3c1O[C@H]1C[C@@H](O)CC[C@@]31CCNC2,0.0,0.26181,0.403
BChE,time,C=CCN(CCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,1.0,0.31839,0.3538
BChE,time,O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(C(=O)CCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)CC1,1.0,0.9696,0.4935
BChE,time,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccc(OC(=O)NC)cc1)n2CCC(C)C,0.0,0.62521,0.589
BChE,time,O=C(/C=C/c1ccccc1)c1ccc(N2CCOCC2)cc1,0.0,0.10449,0.5833
BChE,time,CCOc1ccc(CCN(CC)Cc2cccc(OC)c2OCc2ccccc2)cc1,1.0,0.25642,0.4375
BChE,time,CN(CCc1ccc(O)cc1)Cc1cc2c(cc1-c1cccc3c1N(C)CC3)OCO2,1.0,0.30788,0.2472
BChE,time,COc1ccc2[nH]cc(CCNC(=O)CN(CCCCC3CCN(Cc4ccccc4)CC3)C(=O)c3cc(=O)c4ccccc4o3)c2c1,1.0,0.70797,0.6346
BChE,time,CC(C)c1cccc(CNCC(O)CNC(=O)CC(c2ccccc2)c2ccccc2)c1,1.0,0.67586,0.6667
BChE,time,COc1cc2c(cc1OC)[C@@]13C=C[C@@H](OC)C[C@@H]1N(C2)C[C@@H]3O,0.0,0.12352,0.7115
BChE,time,O=C(NCCCNc1c2c(nc3ccccc13)CCC2)c1cnc(Cl)c(Cl)c1,1.0,0.97597,0.6562
BChE,time,CCO[C@H]1c2cc(OC)c(OC)cc2[C@@]23CC[C@H](OC)C[C@@H]2N1CC3,0.0,0.27315,0.2432
BChE,time,C=CCN(CCc1ccc(O)cc1)Cc1cccc(OCc2ccccc2)c1,1.0,0.31993,0.3235
BChE,time,Cc1ccc(NC2=C([N+](=O)[O-])C3(NN2)C(=O)Nc2ccccc23)cc1,0.0,0.17663,0.3478
BChE,time,CC(C)(C)c1ccc(/C=N/CCNc2c3c(nc4ccccc24)CCCCC3)c(C(C)(C)C)c1O,1.0,0.90936,0.5246
BChE,time,CN(CCc1ccsc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,1.0,0.41902,0.4627
BChE,time,Nc1nonc1-c1nc2ccccc2n1CC(=O)Nc1cc(Br)cc(C(F)(F)F)c1,1.0,0.8868,0.75
BChE,time,CCN(C)C(=O)Oc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCC(C)C)cc1,1.0,0.45215,0.5811
BChE,time,O=C(Nc1cnc2ccccc2c1N1CCN(Cc2ccccc2)CC1)c1ccc2ccccc2c1,0.0,0.59039,0.3947
BChE,time,Cc1ccc(C(C)C)cc1OCC(=O)NC1CCCCC1,1.0,0.26572,0.3387
BChE,time,O=C(CC(c1ccccc1)c1ccccc1)NCC(O)CNCc1ccccc1,1.0,0.61246,0.5091
BChE,time,CCCCN(CCCC1CCNc2ccccc21)CCC1CCCCCC1,1.0,0.42029,0.3043
BChE,time,CCN(CC)C(=O)c1ccc2c(c1)nc(Cc1ccccc1)n2CCC(C)C,1.0,0.47997,0.5652
BChE,time,COc1cc2c(c(O)c1OC)CCN1Cc3c(ccc(O)c3OC)C[C@@H]21,0.0,0.19598,0.3467
BChE,time,Oc1ccc(CCNCc2ccc(OCc3ccccc3)cc2)cc1,1.0,0.33668,0.3529
BChE,time,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(OC(=O)c2cccs2)c1,1.0,0.71752,0.3247
BChE,time,COc1ccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3c(F)c(F)c(F)c(F)c3F)cn2)cc1,0.0,0.41021,0.34
BChE,time,Cc1ccc(S(=O)(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,1.0,0.98867,0.6667
BChE,time,CCN(CCCc1ccccc1)Cc1cccc(OCc2ccccc2)c1,1.0,0.32941,0.3962
BChE,time,CN(CCC1CCCCCC1)Cc1c(-c2nnn[nH]2)[nH]c2ccccc12,1.0,0.52407,0.2949
BChE,time,C[C@@H](c1cccc(OC(=O)NCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1)N(C)C,1.0,0.9846,0.5952
BChE,time,CCCN(CCC)Cc1ccccc1NC(=O)c1cccc(NC(=O)c2cccs2)c1,1.0,0.49664,0.3288
BChE,time,FC(F)(F)c1ccc2c(NCCCCCCCCNc3cc4ccccc4o3)ccnc2c1,1.0,0.61231,0.3289
BChE,time,COc1ccc2c3c1O[C@H]1C[C@@H](OCc4ccc(Cc5cccc(Cl)c5)cn4)C=C[C@@]31CCN(C)C2,1.0,0.36428,0.5316
BChE,time,CN(CCC1CCCCCC1)Cc1c[nH]c2c(O)cccc12,1.0,0.48766,0.3521
BChE,time,CCOC(=O)C1=C(Nc2ccc(F)cc2)CC(c2ccc(F)cc2)N(c2ccc(F)cc2)C1c1ccc(F)cc1,1.0,0.43429,0.3289
BChE,time,O=C(NCCCCCCNc1c2c(nc3cc(Br)ccc13)CCCC2)Oc1ccc2cc[nH]c2c1,1.0,0.97289,0.6
BChE,time,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C/C=C/CNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,1.0,0.41323,0.5584
BChE,time,COc1cc(CNCCCNc2c3c(nc4ccccc24)CCCCC3)ccc1O,1.0,0.98244,0.7377
BChE,time,O=C(Nc1ccc(OC(F)(F)F)cc1)NC1CCN(C(=O)CCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)CC1,1.0,0.9696,0.4805
BChE,time,COc1ccc2c3c1O[C@H]1C[C@@H](OCc4ccc(Cc5cccc(F)c5)cn4)C=C[C@@]31CCN(C)C2,1.0,0.34281,0.5316
BChE,time,CCN(CC)Cc1ccccc1CNC(=O)c1cccc(NC(=O)c2cccc(C(=O)NCCn3cc(CCC[N+]4=C(/C=C/C5=C6Oc7cc(OC(=O)C8CC8)ccc7C=C6CCC5)C(C)(C)c5ccccc54)nn3)c2)c1,1.0,0.67376,0.253
BChE,time,COc1ccc2[nH]cc(CCNC(=O)Nc3cccc(/C(N)=N/O)c3)c2c1,1.0,0.63468,0.4568
BChE,time,CCCCN(CCCc1ccccc1)Cc1ccc2ccccc2c1,1.0,0.47829,0.3396
BChE,time,C#CCN(CCCc1ccccc1)Cc1cccc(OC)c1OCc1ccccc1,1.0,0.39039,0.3846
BChE,time,Cc1cc(NC(=O)Cn2c(-c3nonc3N)nc3ccccc32)cc([N+](=O)[O-])c1,1.0,0.90237,0.8125
BChE,time,Nc1ccc(-c2nc(-c3ccccc3N)no2)cc1,0.0,0.15616,0.2449
BChE,time,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(Cl)s1,0.0,0.09878,0.3684
BChE,time,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc(-c3cc(=O)c4ccccc4o3)cc2)c1,1.0,0.88205,0.8806
BChE,time,CCCCCCCNC(=O)Oc1ccc(Cc2nc3cc(C(=O)Nc4ccccc4)ccc3n2CCC(C)C)cc1,1.0,0.7569,0.5684
BChE,time,Fc1cc(Br)ccc1CNCCCCCCCCNc1ccnc2cc(Cl)ccc12,1.0,0.57612,0.3333
BChE,time,COc1cccc(CNCC(C)c2ccccc2)c1OCc1ccccc1,1.0,0.4284,0.4576
BChE,time,O=C(NCCCCCNc1c2c(nc3cc(F)ccc13)CCCC2)Oc1ccc2cc[nH]c2c1,1.0,0.9699,0.619
BChE,time,c1ccc2c(c1)-c1ccccc1C2NC1CCCCC1,1.0,0.33489,0.32
BChE,time,Cc1cccc2sc(NC(=O)CCN3CCN(CC4CCCO4)CC3)nc12,0.0,0.51959,0.2674
BChE,time,CNC(=O)COc1cc(C(C)C)ccc1C,1.0,0.21274,0.283
BChE,time,CCCCN(CCc1c[nH]c2c(O)cccc12)CCC1CCCCCC1,1.0,0.54119,0.3973
BChE,time,COc1cccc(CN(C)CCCc2ccccc2)c1OCc1ccccc1,1.0,0.32515,0.4364
BChE,time,CCN(CCCCCCCCCCCCn1cc(C=O)c2cc(OC)ccc21)Cc1cccc(O)c1,1.0,0.41859,0.3649
BChE,time,COc1cc2c(cc1OC)[C@@H]1[C@H](O)[C@@H](OC)[C@H](O)C3=CCN(C2)[C@H]31,0.0,0.16608,0.2754
BChE,time,CC(C)N(C(=O)Oc1cccc2c(CN(C)CCC3CCCCCC3)c[nH]c12)C(C)C,1.0,0.6101,0.3671
BChE,time,CCCCOc1cc(-c2nc(-c3ccccc3)no2)ccc1N,0.0,0.21521,0.2759
BChE,time,CCCCCCN1CCN(CCC(=O)Nc2nc3c(C)cccc3s2)CC1,0.0,0.48817,0.2987
BChE,time,CCN(C)C(=O)Oc1cccc2c(CN(C)CCC3CCCCCC3)c[nH]c12,1.0,0.65349,0.3671
BChE,time,CCCN(CCCc1ccccc1)Cc1ccc(OCc2ccccc2)cc1,1.0,0.29687,0.4364
BChE,time,CN1c2ccc(OC(=O)NCC3CCCCC3)cc2[C@]2(C)CCN(CCc3ccccc3)[C@H]12,1.0,0.90845,0.7576
